"id";"campaign_id";"coupon_id";"redemption_status";"customer_id";"age_range";"marital_status";"rented";"family_size";"no_of_children";"income_bracket"
85575;13;890;0;0;"";"";0;0;"";0
85576;29;696;0;962;"26-35";"Married";1;3;"1";6
85577;8;772;0;612;"18-25";"";0;1;"";1
85578;13;112;0;262;"26-35";"Married";0;2;"";3
85579;13;515;0;0;"";"";0;0;"";0
85580;8;807;0;0;"";"";0;0;"";0
85581;13;586;0;1198;"18-25";"Single";1;1;"";4
85582;8;579;0;479;"46-55";"Married";0;2;"";10
85583;11;913;0;1469;"46-55";"";0;2;"";12
85585;11;1099;0;0;"";"";0;0;"";0
85586;7;687;0;910;"46-55";"Married";0;3;"1";3
85587;8;656;0;0;"";"";0;0;"";0
85588;30;872;0;0;"";"";0;0;"";0
85592;12;526;0;295;"56-70";"Married";0;2;"";4
85593;5;1105;0;0;"";"";0;0;"";0
85595;5;893;0;0;"";"";0;0;"";0
85596;8;559;0;0;"";"";0;0;"";0
85597;29;613;0;0;"";"";0;0;"";0
85598;13;167;0;655;"46-55";"Married";0;2;"";3
85599;13;890;0;0;"";"";0;0;"";0
85600;8;62;0;744;"70+";"";0;1;"";4
85601;28;525;0;1332;"36-45";"Married";0;2;"";8
85605;8;71;0;744;"70+";"";0;1;"";4
85609;13;865;0;0;"";"";0;0;"";0
85612;8;782;0;1408;"26-35";"Single";0;1;"";9
85616;30;362;0;0;"";"";0;0;"";0
85619;13;685;0;0;"";"";0;0;"";0
85622;30;325;0;857;"70+";"Single";0;1;"";7
85624;8;59;0;0;"";"";0;0;"";0
85625;13;919;0;1457;"46-55";"Single";0;1;"";5
85626;30;631;0;1064;"36-45";"Married";0;2;"";9
85629;26;377;0;0;"";"";0;0;"";0
85630;26;748;0;696;"46-55";"";0;1;"";4
85631;13;992;0;0;"";"";0;0;"";0
85635;8;707;0;0;"";"";0;0;"";0
85636;10;15;0;0;"";"";0;0;"";0
85638;4;791;0;1343;"26-35";"";0;2;"1";4
85639;8;707;0;1153;"46-55";"";0;1;"";10
85640;8;1049;0;0;"";"";0;0;"";0
85641;2;744;0;886;"46-55";"Married";0;3;"1";5
85642;13;244;0;679;"36-45";"Single";1;2;"";4
85643;13;249;0;294;"18-25";"Single";0;2;"";5
85644;8;762;0;545;"70+";"Married";0;3;"1";4
85646;9;444;0;1036;"36-45";"";0;2;"";9
85647;8;772;0;0;"";"";0;0;"";0
85648;30;1083;0;0;"";"";0;0;"";0
85652;26;710;0;0;"";"";0;0;"";0
85653;13;408;0;0;"";"";0;0;"";0
85654;3;722;0;725;"56-70";"";1;3;"1";3
85655;13;940;0;0;"";"";0;0;"";0
85657;13;892;0;319;"46-55";"";0;2;"";5
85659;13;510;0;0;"";"";0;0;"";0
85660;26;610;0;0;"";"";0;0;"";0
85661;13;773;0;0;"";"";0;0;"";0
85663;29;538;0;0;"";"";0;0;"";0
85665;10;689;0;1309;"26-35";"Married";0;3;"1";7
85668;8;60;0;0;"";"";0;0;"";0
85670;13;156;0;72;"26-35";"Single";0;3;"2";1
85671;8;737;0;939;"70+";"Single";0;1;"";3
85672;13;692;0;793;"46-55";"";0;2;"1";5
85673;9;520;0;1412;"46-55";"";0;1;"";5
85674;5;689;0;1046;"46-55";"Married";0;2;"";6
85675;8;276;0;0;"";"";0;0;"";0
85677;29;787;0;1055;"26-35";"Married";0;3;"1";4
85679;30;358;0;0;"";"";0;0;"";0
85681;13;129;0;0;"";"";0;0;"";0
85687;8;73;0;802;"46-55";"";0;1;"";2
85688;13;111;0;0;"";"";0;0;"";0
85689;8;70;0;0;"";"";0;0;"";0
85690;13;644;0;1377;"26-35";"";0;1;"";5
85696;26;660;0;0;"";"";0;0;"";0
85698;9;788;0;865;"26-35";"";0;1;"";7
85700;13;1025;0;267;"36-45";"";0;2;"";1
85701;13;24;0;0;"";"";0;0;"";0
85702;13;944;0;0;"";"";0;0;"";0
85706;8;74;0;0;"";"";0;0;"";0
85708;8;494;0;0;"";"";0;0;"";0
85709;30;359;0;0;"";"";0;0;"";0
85711;26;776;0;874;"46-55";"Married";0;2;"";5
85714;11;571;0;0;"";"";0;0;"";0
85717;8;501;0;0;"";"";0;0;"";0
85719;30;866;0;517;"26-35";"";0;2;"";6
85721;8;793;0;551;"46-55";"";0;1;"";6
85722;13;128;0;0;"";"";0;0;"";0
85723;13;744;0;0;"";"";0;0;"";0
85724;26;323;0;0;"";"";0;0;"";0
85725;26;898;0;1296;"26-35";"Single";0;2;"";8
85726;13;121;0;1298;"26-35";"";0;2;"";3
85727;30;579;0;569;"46-55";"";0;1;"";9
85728;11;506;0;253;"36-45";"Married";0;3;"1";12
85729;13;124;0;0;"";"";0;0;"";0
85730;12;819;0;1083;"26-35";"Married";1;4;"2";2
85731;13;979;0;1093;"46-55";"Married";0;4;"2";6
85736;13;714;0;248;"36-45";"Single";0;1;"";3
85737;8;558;0;1008;"36-45";"";0;2;"";4
85738;13;1027;0;1025;"46-55";"Married";0;2;"";5
85739;8;989;0;939;"70+";"Single";0;1;"";3
85740;8;970;0;0;"";"";0;0;"";0
85741;8;60;0;0;"";"";0;0;"";0
85743;13;25;0;1168;"18-25";"Married";1;2;"";4
85745;29;416;0;0;"";"";0;0;"";0
85746;26;375;0;0;"";"";0;0;"";0
85749;26;769;0;732;"36-45";"";0;2;"";2
85752;5;1043;0;0;"";"";0;0;"";0
85753;8;8;0;53;"56-70";"";0;1;"";3
85754;8;103;0;0;"";"";0;0;"";0
85755;13;450;0;726;"46-55";"Single";0;3;"1";5
85758;8;882;0;824;"46-55";"Married";0;4;"2";5
85762;29;1035;0;0;"";"";0;0;"";0
85764;13;152;0;0;"";"";0;0;"";0
85765;30;341;0;450;"46-55";"Married";0;2;"";5
85767;5;279;0;0;"";"";0;0;"";0
85768;6;677;0;1309;"26-35";"Married";0;3;"1";7
85769;8;1085;0;441;"70+";"Single";0;1;"";2
85770;13;714;0;731;"70+";"Single";0;1;"";4
85774;13;530;0;0;"";"";0;0;"";0
85776;26;350;0;0;"";"";0;0;"";0
85778;8;532;0;0;"";"";0;0;"";0
85779;11;913;0;78;"36-45";"Married";0;4;"2";8
85781;13;134;0;0;"";"";0;0;"";0
85786;8;656;0;0;"";"";0;0;"";0
85787;8;598;0;813;"26-35";"Single";1;3;"2";3
85792;13;1025;0;0;"";"";0;0;"";0
85793;12;107;0;0;"";"";0;0;"";0
85794;30;1043;0;0;"";"";0;0;"";0
85795;8;762;0;0;"";"";0;0;"";0
85797;4;459;0;0;"";"";0;0;"";0
85799;11;980;0;1046;"46-55";"Married";0;2;"";6
85800;8;1045;0;1489;"46-55";"Married";0;2;"";3
85801;9;575;0;15;"46-55";"Married";0;2;"";6
85802;13;1055;0;202;"46-55";"Married";0;2;"";6
85803;8;610;0;0;"";"";0;0;"";0
85804;29;445;0;784;"46-55";"Single";0;2;"";4
85806;13;714;0;1449;"46-55";"Single";1;4;"2";3
85807;8;1059;0;712;"46-55";"Married";0;3;"1";5
85809;28;743;0;1378;"26-35";"";0;4;"2";8
85810;2;1023;0;293;"56-70";"";0;1;"";4
85814;13;24;0;0;"";"";0;0;"";0
85815;13;454;0;959;"46-55";"";0;1;"";5
85817;12;572;0;0;"";"";0;0;"";0
85821;5;689;0;1103;"26-35";"Married";0;2;"";4
85822;13;142;0;0;"";"";0;0;"";0
85823;8;661;0;0;"";"";0;0;"";0
85824;9;287;0;1318;"46-55";"Married";0;2;"";3
85825;13;1028;0;1154;"46-55";"Married";0;3;"1";6
85826;8;808;0;353;"36-45";"Single";0;2;"";6
85827;12;470;0;861;"70+";"";0;2;"";3
85830;30;358;0;0;"";"";0;0;"";0
85831;8;983;0;0;"";"";0;0;"";0
85832;11;571;0;0;"";"";0;0;"";0
85833;8;674;0;0;"";"";0;0;"";0
85834;13;146;0;0;"";"";0;0;"";0
85835;13;20;0;0;"";"";0;0;"";0
85836;8;846;1;0;"";"";0;0;"";0
85839;13;128;0;0;"";"";0;0;"";0
85840;13;625;0;1523;"70+";"Married";0;2;"";1
85843;8;269;0;0;"";"";0;0;"";0
85844;8;70;0;0;"";"";0;0;"";0
85847;30;423;0;636;"56-70";"Married";0;2;"";3
85848;8;80;0;793;"46-55";"";0;2;"1";5
85849;29;982;0;0;"";"";0;0;"";0
85850;13;146;0;0;"";"";0;0;"";0
85852;12;492;0;1318;"46-55";"Married";0;2;"";3
85854;13;131;0;0;"";"";0;0;"";0
85855;13;141;0;1377;"26-35";"";0;1;"";5
85856;12;107;0;0;"";"";0;0;"";0
85857;13;483;0;0;"";"";0;0;"";0
85858;30;376;0;0;"";"";0;0;"";0
85862;8;47;0;1258;"46-55";"";0;1;"";1
85863;13;960;0;0;"";"";0;0;"";0
85864;13;130;0;0;"";"";0;0;"";0
85867;13;277;0;1023;"18-25";"Single";1;4;"3+";1
85868;9;788;0;608;"26-35";"";0;2;"";5
85869;8;623;0;0;"";"";0;0;"";0
85870;13;25;0;0;"";"";0;0;"";0
85871;10;824;0;461;"56-70";"";0;3;"1";2
85872;8;754;0;0;"";"";0;0;"";0
85874;8;579;0;0;"";"";0;0;"";0
85876;13;20;0;390;"46-55";"";0;1;"";4
85877;4;935;0;498;"46-55";"Married";0;2;"";9
85879;11;795;0;1477;"46-55";"";0;1;"";5
85880;8;700;0;72;"26-35";"Single";0;3;"2";1
85881;8;76;0;0;"";"";0;0;"";0
85882;7;392;0;0;"";"";0;0;"";0
85885;8;69;0;1360;"46-55";"Married";0;2;"";5
85889;13;440;0;1444;"46-55";"Married";0;2;"";12
85890;8;271;0;0;"";"";0;0;"";0
85893;13;117;0;800;"46-55";"Married";0;2;"";3
85895;13;653;0;207;"46-55";"";0;1;"";5
85896;8;257;0;1154;"46-55";"Married";0;3;"1";6
85897;26;491;0;0;"";"";0;0;"";0
85898;30;784;0;626;"36-45";"Single";0;2;"1";4
85901;26;660;0;1192;"70+";"";0;1;"";2
85903;30;1051;0;0;"";"";0;0;"";0
85904;11;980;0;1178;"36-45";"Married";0;3;"1";4
85905;12;526;0;0;"";"";0;0;"";0
85906;8;627;0;0;"";"";0;0;"";0
85907;8;91;0;0;"";"";0;0;"";0
85909;8;59;0;11;"70+";"Single";0;2;"";1
85911;8;846;0;595;"18-25";"";0;2;"";2
85913;5;1105;0;795;"46-55";"";0;2;"1";5
85914;29;597;0;1309;"26-35";"Married";0;3;"1";7
85916;29;619;0;490;"36-45";"";0;1;"";5
85918;9;635;0;686;"26-35";"";0;2;"";4
85923;12;470;0;167;"46-55";"";0;2;"";4
85924;26;330;0;867;"46-55";"";0;2;"";5
85926;10;689;0;712;"46-55";"Married";0;3;"1";5
85927;30;256;0;1402;"18-25";"Single";0;1;"";12
85928;8;922;0;1473;"36-45";"";0;1;"";5
85929;30;1083;0;0;"";"";0;0;"";0
85930;29;619;0;1252;"26-35";"Single";0;3;"2";3
85932;30;921;0;232;"70+";"";0;1;"";5
85935;30;914;0;1079;"46-55";"Married";0;2;"";1
85939;13;24;0;232;"70+";"";0;1;"";5
85940;29;1046;0;262;"26-35";"Married";0;2;"";3
85942;8;86;0;0;"";"";0;0;"";0
85943;13;1112;0;0;"";"";0;0;"";0
85945;2;514;0;384;"36-45";"Single";0;1;"";3
85946;30;667;0;0;"";"";0;0;"";0
85947;11;913;0;0;"";"";0;0;"";0
85948;13;418;0;292;"26-35";"Single";1;2;"";1
85949;8;567;0;550;"36-45";"";0;1;"";2
85950;8;283;0;1458;"46-55";"Married";0;3;"1";6
85951;29;982;0;386;"36-45";"Married";0;4;"2";7
85952;8;754;0;271;"36-45";"";0;3;"1";4
85956;26;377;0;0;"";"";0;0;"";0
85957;5;431;0;958;"36-45";"Single";0;1;"";8
85960;26;583;0;0;"";"";0;0;"";0
85962;8;293;0;510;"26-35";"";0;2;"1";1
85964;13;121;0;1242;"46-55";"";0;3;"1";9
85965;13;454;0;630;"26-35";"";0;1;"";4
85968;8;1018;0;0;"";"";0;0;"";0
85969;13;145;0;0;"";"";0;0;"";0
85976;8;616;0;195;"26-35";"";0;2;"";5
85977;13;778;0;1387;"46-55";"";0;1;"";1
85978;8;806;0;1574;"36-45";"Married";0;2;"";5
85980;8;490;0;0;"";"";0;0;"";0
85981;26;582;0;0;"";"";0;0;"";0
85983;29;265;0;363;"36-45";"Married";0;3;"1";12
85984;8;8;0;0;"";"";0;0;"";0
85986;8;54;0;1067;"46-55";"";0;1;"";5
85987;26;748;0;19;"46-55";"";0;1;"";3
85989;8;865;0;7;"26-35";"";0;3;"1";3
85990;8;559;0;1356;"26-35";"Married";0;3;"1";6
85992;8;293;0;92;"46-55";"Married";0;2;"";1
85994;8;624;0;795;"46-55";"";0;2;"1";5
85995;10;1043;0;245;"26-35";"Single";0;2;"1";4
85998;9;105;0;1319;"46-55";"Single";0;1;"";7
85999;13;22;0;498;"46-55";"Married";0;2;"";9
86000;8;11;0;627;"46-55";"";0;4;"2";4
86001;8;70;0;1383;"26-35";"Married";0;2;"";5
86002;30;4;0;0;"";"";0;0;"";0
86005;8;79;0;0;"";"";0;0;"";0
86008;8;11;0;0;"";"";0;0;"";0
86011;13;132;0;0;"";"";0;0;"";0
86012;8;48;0;835;"70+";"Married";0;2;"";5
86013;8;278;0;1168;"18-25";"Married";1;2;"";4
86014;8;247;0;643;"26-35";"";0;1;"";2
86017;8;473;0;1268;"46-55";"Married";0;2;"";6
86019;8;293;0;745;"36-45";"";0;1;"";1
86021;8;83;0;0;"";"";0;0;"";0
86022;11;910;0;612;"18-25";"";0;1;"";1
86028;11;1012;0;431;"36-45";"";0;2;"";5
86029;30;1003;0;17;"36-45";"";0;1;"";5
86032;11;669;0;382;"46-55";"Married";0;3;"1";2
86035;26;1020;0;0;"";"";0;0;"";0
86036;9;535;0;0;"";"";0;0;"";0
86037;8;1110;0;441;"70+";"Single";0;1;"";2
86039;4;895;0;0;"";"";0;0;"";0
86040;4;16;0;498;"46-55";"Married";0;2;"";9
86041;8;72;0;0;"";"";0;0;"";0
86043;12;819;0;926;"26-35";"Single";0;1;"";5
86044;7;1102;0;1269;"46-55";"";0;1;"";5
86046;8;755;0;0;"";"";0;0;"";0
86047;8;645;0;318;"46-55";"Married";0;2;"";6
86049;28;534;0;72;"26-35";"Single";0;3;"2";1
86050;13;450;0;1023;"18-25";"Single";1;4;"3+";1
86051;5;431;0;0;"";"";0;0;"";0
86052;8;437;0;67;"36-45";"";0;2;"1";4
86053;7;641;0;1477;"46-55";"";0;1;"";5
86056;4;407;0;983;"56-70";"Single";0;1;"";4
86057;26;375;0;1202;"36-45";"Single";0;3;"1";6
86058;29;800;0;0;"";"";0;0;"";0
86059;26;862;0;0;"";"";0;0;"";0
86061;13;1100;0;0;"";"";0;0;"";0
86062;3;823;0;1534;"36-45";"Married";0;3;"1";5
86064;26;492;0;0;"";"";0;0;"";0
86067;30;798;0;859;"36-45";"";0;3;"1";6
86068;13;653;0;0;"";"";0;0;"";0
86070;13;653;0;719;"56-70";"Married";0;2;"";2
86075;8;882;0;0;"";"";0;0;"";0
86077;9;468;0;712;"46-55";"Married";0;3;"1";5
86079;13;142;0;0;"";"";0;0;"";0
86080;5;967;0;0;"";"";0;0;"";0
86082;13;1025;0;0;"";"";0;0;"";0
86087;26;979;0;0;"";"";0;0;"";0
86088;8;61;0;0;"";"";0;0;"";0
86089;8;1070;0;0;"";"";0;0;"";0
86093;28;441;0;0;"";"";0;0;"";0
86094;13;141;0;0;"";"";0;0;"";0
86095;12;1075;0;1382;"36-45";"Married";0;4;"2";5
86096;11;506;0;0;"";"";0;0;"";0
86097;8;73;0;352;"46-55";"";0;2;"";5
86098;29;1046;0;0;"";"";0;0;"";0
86099;10;662;0;957;"26-35";"Married";0;2;"";5
86107;29;943;0;0;"";"";0;0;"";0
86108;26;908;0;113;"56-70";"Married";0;2;"";4
86109;8;722;0;0;"";"";0;0;"";0
86110;13;172;0;0;"";"";0;0;"";0
86111;13;844;0;877;"46-55";"Married";0;2;"";5
86113;13;744;0;36;"36-45";"Married";0;2;"";4
86116;30;980;0;0;"";"";0;0;"";0
86118;10;431;0;0;"";"";0;0;"";0
86119;7;1102;1;626;"36-45";"Single";0;2;"1";4
86120;30;427;0;859;"36-45";"";0;3;"1";6
86121;13;468;0;0;"";"";0;0;"";0
86123;8;447;0;1258;"46-55";"";0;1;"";1
86125;8;248;0;0;"";"";0;0;"";0
86126;12;1063;0;789;"46-55";"";0;2;"";1
86127;8;906;0;276;"46-55";"";0;2;"";5
86128;13;483;0;297;"70+";"Single";0;1;"";3
86133;30;1001;0;0;"";"";0;0;"";0
86135;12;819;0;0;"";"";0;0;"";0
86136;13;450;0;162;"26-35";"";0;2;"";5
86138;13;992;0;0;"";"";0;0;"";0
86141;8;983;0;0;"";"";0;0;"";0
86145;8;537;0;0;"";"";0;0;"";0
86146;26;876;0;279;"18-25";"";0;1;"";3
86147;13;249;0;27;"36-45";"Married";0;2;"";8
86149;9;870;0;0;"";"";0;0;"";0
86150;13;1083;0;874;"46-55";"Married";0;2;"";5
86151;13;244;0;703;"46-55";"Married";0;2;"";6
86152;9;896;0;0;"";"";0;0;"";0
86156;8;1059;1;792;"36-45";"Married";0;2;"";4
86160;8;433;0;0;"";"";0;0;"";0
86162;8;9;0;357;"18-25";"";0;2;"";4
86163;30;616;0;1258;"46-55";"";0;1;"";1
86165;13;995;0;861;"70+";"";0;2;"";3
86166;8;622;0;421;"56-70";"Married";0;2;"";5
86169;2;460;0;0;"";"";0;0;"";0
86171;8;804;0;214;"46-55";"Married";0;2;"";1
86173;2;897;0;0;"";"";0;0;"";0
86174;13;20;0;1433;"56-70";"Married";0;2;"";4
86175;8;80;0;703;"46-55";"Married";0;2;"";6
86176;13;148;0;12;"46-55";"Married";0;2;"";7
86177;13;117;0;231;"46-55";"";0;1;"";5
86178;8;585;0;87;"46-55";"Single";0;2;"";4
86180;9;287;0;1252;"26-35";"Single";0;3;"2";3
86181;13;601;0;0;"";"";0;0;"";0
86182;7;17;0;369;"56-70";"Married";0;2;"";4
86183;30;994;0;607;"70+";"Single";0;1;"";4
86185;8;60;0;1152;"46-55";"";0;3;"1";10
86186;12;466;0;879;"46-55";"Single";1;1;"";4
86187;8;744;0;506;"46-55";"Married";0;2;"";7
86190;30;742;0;0;"";"";0;0;"";0
86193;8;884;0;565;"26-35";"";0;3;"1";9
86195;8;513;0;1537;"18-25";"";0;1;"";4
86196;8;772;0;0;"";"";0;0;"";0
86198;8;645;0;0;"";"";0;0;"";0
86200;13;143;0;1058;"46-55";"Married";0;3;"1";5
86201;30;348;0;0;"";"";0;0;"";0
86202;10;457;0;377;"18-25";"Married";1;3;"1";4
86203;13;143;0;333;"46-55";"Married";0;2;"";6
86206;4;651;0;185;"46-55";"Single";0;1;"";7
86208;8;658;0;0;"";"";0;0;"";0
86210;8;792;0;72;"26-35";"Single";0;3;"2";1
86212;26;379;0;1192;"70+";"";0;1;"";2
86214;8;772;0;444;"46-55";"";0;2;"";2
86218;12;779;0;0;"";"";0;0;"";0
86219;29;896;0;189;"26-35";"Married";0;4;"2";5
86222;8;812;0;784;"46-55";"Single";0;2;"";4
86225;13;138;0;0;"";"";0;0;"";0
86228;13;131;0;0;"";"";0;0;"";0
86229;30;921;0;0;"";"";0;0;"";0
86230;13;132;0;393;"46-55";"";0;1;"";5
86232;8;99;0;382;"46-55";"Married";0;3;"1";2
86234;13;293;0;1057;"36-45";"";0;1;"";3
86240;13;1059;0;937;"70+";"Married";0;2;"";2
86244;13;516;0;0;"";"";0;0;"";0
86245;8;805;0;1490;"26-35";"Single";0;1;"";5
86247;13;960;0;0;"";"";0;0;"";0
86248;13;719;0;1546;"36-45";"Married";0;2;"";3
86249;8;102;0;0;"";"";0;0;"";0
86250;5;431;0;7;"26-35";"";0;3;"1";3
86251;13;23;0;740;"46-55";"Married";0;2;"";4
86252;8;911;0;480;"70+";"";0;3;"1";5
86253;7;687;0;499;"36-45";"Married";1;2;"";5
86255;30;363;0;0;"";"";0;0;"";0
86256;29;696;0;0;"";"";0;0;"";0
86257;8;96;0;762;"46-55";"";1;1;"";4
86259;13;406;0;0;"";"";0;0;"";0
86260;8;490;0;1466;"46-55";"";0;1;"";10
86261;5;455;0;1332;"36-45";"Married";0;2;"";8
86263;30;691;0;510;"26-35";"";0;2;"1";1
86264;12;108;0;0;"";"";0;0;"";0
86266;30;510;0;0;"";"";0;0;"";0
86267;11;980;0;78;"36-45";"Married";0;4;"2";8
86268;13;1028;0;1384;"56-70";"Single";0;1;"";3
86272;3;263;0;0;"";"";0;0;"";0
86273;13;135;0;41;"46-55";"Single";0;2;"";4
86274;8;296;0;297;"70+";"Single";0;1;"";3
86275;26;862;0;1192;"70+";"";0;1;"";2
86278;13;561;0;153;"46-55";"";1;1;"";5
86279;8;92;0;0;"";"";0;0;"";0
86282;26;489;0;0;"";"";0;0;"";0
86283;8;490;0;1252;"26-35";"Single";0;3;"2";3
86284;5;663;0;186;"26-35";"";0;2;"";4
86287;13;148;0;1388;"46-55";"Married";0;2;"";5
86289;8;82;0;0;"";"";0;0;"";0
86292;13;770;0;0;"";"";0;0;"";0
86293;8;725;0;0;"";"";0;0;"";0
86294;8;1084;0;0;"";"";0;0;"";0
86295;12;1063;0;0;"";"";0;0;"";0
86296;8;645;0;0;"";"";0;0;"";0
86300;8;45;0;0;"";"";0;0;"";0
86301;13;504;0;590;"36-45";"";0;2;"";1
86303;30;923;0;0;"";"";0;0;"";0
86304;13;588;0;0;"";"";0;0;"";0
86305;29;715;0;0;"";"";0;0;"";0
86306;26;916;0;712;"46-55";"Married";0;3;"1";5
86308;30;282;0;566;"26-35";"Married";0;4;"2";5
86309;12;470;0;859;"36-45";"";0;3;"1";6
86311;29;674;0;1;"70+";"Married";0;2;"";4
86314;13;987;0;0;"";"";0;0;"";0
86315;5;279;0;0;"";"";0;0;"";0
86317;11;506;0;0;"";"";0;0;"";0
86318;8;511;0;0;"";"";0;0;"";0
86319;8;433;0;0;"";"";0;0;"";0
86322;26;536;0;0;"";"";0;0;"";0
86323;30;668;0;0;"";"";0;0;"";0
86325;8;102;0;0;"";"";0;0;"";0
86326;8;91;0;0;"";"";0;0;"";0
86329;13;21;1;1319;"46-55";"Single";0;1;"";7
86330;13;1028;0;0;"";"";0;0;"";0
86332;8;922;0;687;"36-45";"";0;2;"";5
86333;13;153;0;1036;"36-45";"";0;2;"";9
86335;9;19;0;1264;"18-25";"";0;1;"";3
86338;11;1044;0;0;"";"";0;0;"";0
86339;13;719;0;1579;"46-55";"";0;1;"";4
86340;13;1070;0;0;"";"";0;0;"";0
86342;13;152;0;1341;"26-35";"Married";0;4;"2";5
86343;8;792;0;0;"";"";0;0;"";0
86346;13;726;0;383;"18-25";"";0;2;"1";1
86349;13;160;0;1015;"36-45";"Married";0;2;"";6
86350;12;783;0;132;"46-55";"";0;3;"1";3
86352;9;287;0;677;"36-45";"";0;1;"";5
86354;13;909;0;0;"";"";0;0;"";0
86355;27;722;0;1469;"46-55";"";0;2;"";12
86357;9;691;0;0;"";"";0;0;"";0
86358;13;944;0;0;"";"";0;0;"";0
86359;30;486;0;517;"26-35";"";0;2;"";6
86360;3;308;0;1534;"36-45";"Married";0;3;"1";5
86361;8;247;0;551;"46-55";"";0;1;"";6
86362;8;103;0;225;"46-55";"Married";0;4;"2";5
86364;13;26;0;1316;"56-70";"Married";0;2;"";8
86365;9;19;0;602;"18-25";"Married";0;2;"";11
86366;13;124;0;0;"";"";0;0;"";0
86367;8;247;0;103;"46-55";"";0;2;"";4
86368;13;470;0;0;"";"";0;0;"";0
86369;8;285;0;0;"";"";0;0;"";0
86370;30;355;0;1296;"26-35";"Single";0;2;"";8
86371;30;4;0;103;"46-55";"";0;2;"";4
86373;13;406;0;0;"";"";0;0;"";0
86374;13;116;0;0;"";"";0;0;"";0
86376;12;779;0;250;"36-45";"";0;1;"";9
86378;30;341;0;1387;"46-55";"";0;1;"";1
86379;29;873;0;1252;"26-35";"Single";0;3;"2";3
86380;12;470;0;0;"";"";0;0;"";0
86381;3;838;0;1457;"46-55";"Single";0;1;"";5
86382;29;243;0;0;"";"";0;0;"";0
86383;13;151;0;872;"70+";"Married";0;2;"";7
86385;3;827;0;725;"56-70";"";1;3;"1";3
86389;8;71;0;572;"36-45";"Married";0;2;"";4
86391;9;520;0;665;"26-35";"Single";0;1;"";7
86392;2;1107;0;0;"";"";0;0;"";0
86394;8;52;0;1343;"26-35";"";0;2;"1";4
86396;9;444;0;677;"36-45";"";0;1;"";5
86398;11;1044;0;952;"46-55";"Married";0;4;"2";5
86399;26;262;0;0;"";"";0;0;"";0
86400;8;288;0;0;"";"";0;0;"";0
86401;8;59;0;607;"70+";"Single";0;1;"";4
86402;8;922;0;369;"56-70";"Married";0;2;"";4
86404;4;104;0;0;"";"";0;0;"";0
86407;26;998;0;0;"";"";0;0;"";0
86408;8;54;0;0;"";"";0;0;"";0
86409;8;449;0;622;"36-45";"Married";0;4;"2";5
86410;8;430;0;375;"36-45";"Single";0;1;"";2
86412;13;485;0;389;"26-35";"Married";0;4;"2";6
86415;30;858;0;0;"";"";0;0;"";0
86417;2;1023;0;886;"46-55";"Married";0;3;"1";5
86418;8;709;0;349;"36-45";"Married";0;3;"1";4
86419;11;913;0;0;"";"";0;0;"";0
86420;29;868;0;962;"26-35";"Married";1;3;"1";6
86421;13;422;0;0;"";"";0;0;"";0
86422;30;282;0;517;"26-35";"";0;2;"";6
86425;29;785;0;962;"26-35";"Married";1;3;"1";6
86426;10;934;0;740;"46-55";"Married";0;2;"";4
86427;7;986;0;185;"46-55";"Single";0;1;"";7
86428;13;146;0;0;"";"";0;0;"";0
86429;13;940;0;1490;"26-35";"Single";0;1;"";5
86430;13;170;0;0;"";"";0;0;"";0
86432;8;96;0;0;"";"";0;0;"";0
86433;11;506;0;1566;"26-35";"";0;2;"";9
86434;26;972;0;974;"46-55";"";0;1;"";2
86435;30;1001;0;0;"";"";0;0;"";0
86436;30;924;0;0;"";"";0;0;"";0
86439;13;140;0;0;"";"";0;0;"";0
86440;3;837;0;0;"";"";0;0;"";0
86442;8;585;0;0;"";"";0;0;"";0
86443;29;445;0;131;"46-55";"";0;2;"";5
86446;13;508;0;536;"46-55";"Married";0;2;"";11
86447;3;838;0;1192;"70+";"";0;1;"";2
86449;9;607;0;879;"46-55";"Single";1;1;"";4
86451;13;171;0;227;"46-55";"Married";0;2;"";9
86452;8;672;0;0;"";"";0;0;"";0
86453;29;715;0;0;"";"";0;0;"";0
86458;29;943;0;0;"";"";0;0;"";0
86460;3;670;0;0;"";"";0;0;"";0
86463;26;851;0;0;"";"";0;0;"";0
86464;30;784;0;0;"";"";0;0;"";0
86465;26;855;0;0;"";"";0;0;"";0
86466;9;635;0;0;"";"";0;0;"";0
86468;8;76;0;0;"";"";0;0;"";0
86470;7;691;0;0;"";"";0;0;"";0
86474;13;885;0;731;"70+";"Single";0;1;"";4
86475;13;979;0;447;"36-45";"";0;2;"";5
86476;9;535;0;0;"";"";0;0;"";0
86477;13;1055;0;0;"";"";0;0;"";0
86478;26;299;0;1167;"46-55";"";0;1;"";5
86480;2;1023;0;0;"";"";0;0;"";0
86481;8;269;0;390;"46-55";"";0;1;"";4
86482;11;910;0;0;"";"";0;0;"";0
86484;8;627;0;865;"26-35";"";0;1;"";7
86485;11;980;0;0;"";"";0;0;"";0
86488;30;672;0;0;"";"";0;0;"";0
86489;2;981;0;0;"";"";0;0;"";0
86493;30;691;0;0;"";"";0;0;"";0
86495;11;658;0;0;"";"";0;0;"";0
86496;13;891;0;0;"";"";0;0;"";0
86497;8;865;0;524;"26-35";"";0;1;"";5
86498;11;980;0;0;"";"";0;0;"";0
86499;8;11;0;0;"";"";0;0;"";0
86500;13;508;0;0;"";"";0;0;"";0
